ID,Predicted_cc_cons
13520,8205.292696873898
15120,19801.124801648533
13448,7169.283372235982
5828,8376.970466988714
8383,9792.651313513354
12324,3037.355853362653
11737,10966.207717713201
3534,7335.9684343044355
16464,12721.46098930143
19863,14706.12352735905
16289,6202.340400908395
3396,3847.473056980109
1950,6491.245334854839
18910,9899.780394932672
9694,6221.451336632342
15347,3704.266725521103
13653,7944.006262268309
19422,8956.4593238503
2442,10118.644079388641
3042,13579.815439841208
574,8449.771901537988
1237,4839.842510217655
9161,1736.8541428401215
11362,14653.578787162585
174,11166.308246944744
10512,3503.846263728439
2361,12863.471028392598
19553,15706.687134796131
16088,16884.399762125926
15758,7667.5891581501555
2754,4553.617015244843
2164,7070.977971158042
622,6796.740514306506
19967,5446.296307565762
14744,5868.587920052086
18723,12265.498007011875
17460,5568.587772533372
5411,10046.731487828167
7708,11133.727201343101
10158,9679.273618506
7759,3611.098273990575
11960,3955.82296137521
7229,5619.597158516991
17596,12462.982492704661
17875,9630.975157586774
3193,20289.22741626363
1239,9983.29423424305
2446,3136.406841380344
13521,7539.670210530079
1873,3678.056155275196
3300,4607.5659395890925
2980,3949.251629273774
2239,6026.897769281808
17467,20727.903936866314
4016,10268.782756049159
18399,6844.1062964567955
4460,16244.573961914533
9114,3513.926798170284
5470,11368.427578250577
14819,14193.843458175457
15637,13079.365486624833
4826,19097.807869844517
2021,3218.263636117418
13241,4393.414468418251
13564,15915.154617951544
13724,5703.845525070134
4458,3429.9553098904094
3781,6537.920691825775
5570,4879.017165764016
13787,5975.878854707163
16463,6680.892770411986
14589,11587.326711637685
9012,14543.208740745495
7054,7528.3944956591895
13281,17949.89939411645
5955,5372.802507002032
11606,3695.793639616361
10045,8682.516042979465
10521,3318.964434281896
5163,5221.823376155347
18356,10167.074146884912
62,11457.823270380353
5702,7558.512876600595
5556,7694.7636593352645
5060,6269.16572935025
3987,11450.675201298538
11,11408.310858973775
15148,6305.753904965069
10749,16423.790964689233
8760,3090.4311688722314
16457,6133.458145318495
17332,11410.512884955675
7314,5427.651945161812
2484,7361.628878699451
5780,12873.276617366064
13994,3285.559807291119
9190,5835.577935291288
8913,13040.440739537613
2123,3171.4515900910333
17169,3765.475840856386
1069,7149.548725653707
19507,14923.519916583471
2517,5156.869224332359
13535,14535.514165564036
11135,9813.521497223493
2158,6821.820743467557
77,7045.325731790229
19243,11419.556593050698
288,4933.246357584881
138,6251.355860448289
490,5235.6904959677995
17789,3705.9001417188288
12597,5400.5842743724725
4387,6605.3020173882915
15690,9987.465435862088
11761,9584.001827933875
19177,6047.046562827534
17493,11372.756539038774
17195,5077.4462350206495
8002,15016.894867443463
12954,5454.190303995377
7883,20376.724909413337
17414,10039.720221048574
11630,8131.622714232585
11057,3221.3992357650154
14179,8976.024568379793
9598,7939.114011856338
4225,7943.095107152331
14235,7675.71784190617
17043,4967.591137980532
18510,9533.383991596356
16974,7926.156281827367
170,47752.76158652617
7860,7267.588782154714
1205,3701.16594629033
16029,28945.28255804439
662,9377.648144679784
10373,5243.648883916119
6365,7768.931798650414
11052,5123.5484280805085
3485,5005.780566946857
19396,5874.503823793409
8856,8849.524795713045
4947,20470.123577840117
8748,4474.557347034877
2376,16165.086235958897
2160,8543.88160621579
1259,26736.018985590672
12708,1673.3437522827953
14444,2357.3208876241074
7220,10374.828123610783
16249,4306.476625600946
15971,7348.323141116434
3519,4453.6106669636665
17689,6394.893085963684
12829,2945.0586369503662
11243,4079.7739123188867
12096,23605.73405541994
19490,5312.8839221679955
6408,13472.67002568639
9079,6082.830520637288
8404,9365.481534609438
1013,4211.581289384305
9524,7402.837675981957
12217,11400.297434718577
6216,34781.388618970675
15978,4271.141890183477
9872,7508.689703036086
599,7537.512311139599
19178,8467.134110285457
2679,12750.363525441846
7312,6990.29296331673
11853,9856.195684524226
1607,7470.7163270724395
6847,4780.787752964318
4110,15399.056789504575
9315,4236.70474379324
10507,11419.86020614621
16151,3899.063774880892
6162,3203.8041615461084
11432,7528.5012448226835
10315,8067.499809051083
15575,9432.369026289507
2349,3475.135112895087
1739,8961.257259859443
9520,19325.620504409097
8270,8055.601801591498
15122,10583.790693033501
8222,6578.669865963134
3691,6108.5154072973555
1186,6306.839374555935
7007,18554.60251792988
8315,10160.078275804295
16816,4721.506445400423
6865,5267.883396725044
9174,18992.19133171151
7422,3211.5702686225254
13715,7300.765047528859
13242,2913.598204644981
7813,3095.197989640986
16683,9483.68137674486
8378,15316.5348196894
9230,4098.763563601939
7830,17525.73808042155
12011,8651.26289322885
6022,7266.250911274747
715,2575.940667309861
6240,3041.0771395039515
18022,8787.283357409935
17426,7568.766357603148
18633,12419.683515827637
8442,16844.803040694344
1516,5956.439864245622
8055,2423.5064183097875
13157,14535.826806217525
529,19739.87973617194
13500,6847.601780498277
2981,4698.862370005682
8825,6961.702540765097
14190,10525.18190946171
14875,9284.691726990537
15297,6549.151257052404
17006,5532.062625457226
17499,3240.7024439894053
15495,16069.626334215449
56,4747.102701417341
10951,6093.6176922972745
17807,8093.029298906045
12327,6233.921409731845
13227,4231.3847548916565
10921,7548.915331408141
1100,7414.269138719474
14949,4396.733729578531
19898,9105.253536205822
16164,18484.562582886378
373,6515.440355233062
9027,1654.2549574309974
834,5676.453660288312
14367,7918.260810209383
19278,8777.554060865765
7936,6054.884411816504
3026,1543.1814373844252
14112,7916.024117827841
6450,7202.2087073085195
441,8077.635140389033
7767,9754.17273713071
16168,9174.654220239921
1440,9737.164434375536
1282,4614.384327386345
10033,4345.530318557741
8819,1778.1046553915035
5963,8153.579083023215
798,13867.90380207473
4718,13016.720451260744
14497,11419.663040438498
9652,7624.101518370442
9132,3394.3516554180296
4255,5343.619188615145
18162,4484.413631422087
13810,4674.1740823778555
16323,14293.332209224522
19556,15181.745550383286
566,7906.1127684265075
16490,22741.018240799123
15807,9832.321634203903
14560,6656.465874852613
12970,5917.129383290629
13554,5231.75146690152
9864,3004.276583100745
3399,8488.977232567526
17702,3323.657100827326
6208,8475.618487040501
7496,3558.2425074366233
2443,9070.052049904261
14969,9341.433632700828
15416,5687.165106806451
18618,3728.0292929323787
6392,14803.273518383747
19484,4655.724523550819
2305,8086.028349981851
13456,4617.083513072116
4569,1982.3790122724445
2318,12431.412579517613
3406,3168.862465837695
16307,7231.1416819599535
14333,5695.999191018832
15242,2098.405487120365
928,10789.643160432146
7814,9560.572396305071
5705,8006.810362690391
16573,4135.54806644619
8952,8022.283594660324
18290,5818.733308561201
14933,4803.901818575259
3499,6452.786480405138
12827,9072.94250355884
9916,5287.444601825339
9384,7662.564684960144
7470,12336.869266525178
4086,12098.161010852602
16768,2204.4193866928936
13772,3919.620176350815
5374,12391.233761793274
16297,4197.571189297662
9069,4263.283843102956
6970,4599.14307129073
6437,3026.9892363564827
13631,12591.15395654919
13217,4257.537589603404
9103,6619.50220504983
19695,8457.642158456363
16906,5614.768155774636
18495,2094.7581438116495
7785,5965.324396776459
13385,15163.356858779405
18511,6437.005412761086
10036,5448.399895743342
962,10387.725818826302
15428,3982.7392451000437
19723,10451.148645590973
19344,9457.57236320789
11756,9039.921869145885
9284,2840.258300592143
10728,10742.033045526838
7640,2176.7388424735736
19339,6998.3302903107015
17619,9705.768044650857
12273,5003.3041666580575
11908,3964.891624067359
824,26901.235203910896
19383,11952.190451615133
8367,18111.257762391666
4259,4969.244871063092
13719,6460.789592838202
13517,5050.809693334466
15578,3170.661410558389
13086,17536.063326412383
5722,3637.4050254311755
980,5380.772668127437
15870,13997.665991915397
13179,22086.481790387894
11210,7316.819595848351
11599,5329.958349094422
7801,5236.857670193473
176,9025.493712560405
9106,6858.111931183867
2383,3973.3098675335095
10401,7959.30111375712
8565,3862.3216572543447
473,5172.424308770107
19872,3867.114129496175
13930,3984.6418391124303
3742,12213.875007696563
17223,7852.381756386194
3075,4694.328990292836
4190,7511.723254309572
7507,9201.982105791178
6039,9711.434417624127
6158,9942.616071367596
12371,14598.224860861514
661,6004.727150949251
15126,6447.158797753504
14443,25385.00529597795
2311,22796.686245532088
12850,8929.640339636015
14700,11543.528050255756
4116,13145.464115721035
12524,5253.34671367273
1844,8618.08901999369
12975,7078.118530126855
9838,13757.515906740615
7846,5528.409975702751
2137,6718.580310796903
6688,3477.1781991787075
14620,4587.812832376514
1858,11805.45737067134
17384,1280.476005040035
7080,17101.7047595931
12052,6400.039886890083
2297,19039.599550008097
6302,9736.002664281252
3245,14800.135696189029
13135,7133.250299359843
17044,5233.751360855857
19997,12428.432302604031
1724,3143.643676735968
16565,16018.459073923214
11409,7082.241587057919
9426,24910.904612394945
2931,7352.15330485703
6329,9488.72927459759
18001,7535.976102985285
7540,14114.944194307554
17914,7329.67556008307
15125,12620.475413710401
12231,7328.023529174526
18930,12395.703199893154
16341,5376.242858377525
3638,6855.841303723113
9361,5010.022536034803
1600,10065.435705463979
13613,2196.467791579392
10406,7047.992028503564
5575,6550.67866797488
18036,5964.685389983271
8206,5439.422907757143
13053,3368.1542242434984
13260,10650.520696834195
19512,7137.734274940523
256,3269.897009826811
18672,1086.3600798472498
14985,4501.8396834961395
10632,11383.8136786519
17584,14285.497260876684
17399,2257.8836192894582
5103,6046.598595330393
13906,13284.376980101591
17677,15625.031630980066
17305,5205.978687300957
6489,6125.5322625770405
12689,7117.932318297399
376,5709.744706251615
16396,14355.945041435034
1560,16121.651320182838
13475,2971.9180033635
6072,11683.18364970696
11799,4988.459841002678
886,14595.500052552554
1629,37499.631664967106
704,9441.112648356298
196,3094.050622654278
10931,4338.839824071731
19098,2719.645005236211
11004,12175.97355374376
16558,2815.3338296639595
637,3336.6435371701664
10317,6006.348561997697
15869,5585.223338562928
3759,4751.647087772777
13988,14564.883700773198
8393,17574.03991059208
11051,1661.4394585214145
10827,3375.944087487829
7888,8689.564654499072
19681,4529.5008150951235
686,8712.266243805248
10989,31595.049141651973
13850,4792.486418308067
5012,3771.790614417007
3052,4617.61240080531
1331,45221.168717764536
7267,11612.362211067015
13450,5098.856596409006
8976,4567.363475402671
2292,13111.123083347387
10216,10446.218525865297
16553,6891.735391290887
12182,6771.371452796357
16615,15934.160921073886
10598,12104.073708707398
1347,6843.739381387097
3681,3016.6648714038915
16244,13955.083655054696
14061,7473.171861906632
13542,6902.9289782417545
961,3446.3370049938826
17328,9775.901319272514
14012,4077.438744840242
11288,31414.013411632535
210,10531.260350170774
4031,3721.4082641684527
4244,6591.638190602556
17805,9834.825263835486
6409,6853.945305137842
387,6967.957546962153
14348,11742.03865318367
10689,9776.250172878144
1061,11096.553580455096
9577,15666.226206835556
9905,13626.774167689373
14647,4797.80350127531
6707,21281.84047379707
11664,3687.01238548157
586,5957.876865952727
8377,7976.9871516896665
8398,10214.912465018007
19245,8048.517930574357
14308,8716.305102319377
3573,19466.829049623317
3657,8524.872271926628
18428,1288.5495754669917
7440,2614.3663248575012
16503,10843.43390692085
15060,3083.349193069821
11798,4784.477939208955
7336,3768.9156580856957
7542,10053.556484453013
185,5875.825471006641
7238,4027.1696375560928
2559,34733.30152425066
18502,15217.730520648742
10492,6559.5896574762055
9793,4514.251724477915
7181,13879.116461430607
4163,5626.267014518259
1781,4423.384169789232
6881,10841.938231473143
15368,7022.348717620537
15252,7159.609755248905
9806,7749.101982455143
15110,5583.944494687954
14392,9125.460197113747
6554,15106.898316791616
12330,13100.035455052754
19366,8297.618923504695
3616,5746.345416023217
19430,2649.353255590279
14831,3904.503494582972
670,15935.074041065136
16679,13669.641283884339
17509,9801.678179606251
6002,9503.127230470942
18137,4489.860725955375
12047,5555.310994039539
10100,4155.728392107389
6374,3613.0635923139776
2990,3399.3918108515336
3186,7622.86641137985
8179,6484.699047986683
16262,3931.2178609124358
16905,8652.100734772355
12000,11572.415212570453
1832,12453.322393766914
6883,4287.768948711068
17646,11578.669227872215
2427,3388.150167128302
2932,19963.489755368697
12563,13434.339396159363
17886,7509.232467243694
10452,7069.738319363604
3646,6659.617848250702
5011,24123.217770069044
14445,9947.105616544835
8563,22738.825620800708
6069,2377.806577027174
14911,5121.565131008933
12589,4258.721766496791
12349,6868.439743655407
2551,7881.209178120378
15757,23241.210012206408
7012,3348.7242195590475
7179,2665.676159089606
11231,5417.802612906107
3810,8178.6144321699085
803,8337.791755748995
15657,8113.622484443661
7957,4009.643898304286
19815,2933.7638788632466
5947,16774.735881207824
4434,16366.386641160336
6309,1794.9850918966936
17543,9854.895823700732
19350,7065.696997850881
12876,14065.727874568613
3476,44299.67024778947
19029,3518.593344922188
7915,8401.286766257268
10609,3157.959263514151
12020,23646.29205014507
3800,9855.699598570092
2234,8611.534925196038
15928,1252.811971501783
8237,10749.653256306963
6843,10835.011186349238
7176,6469.952037252974
16433,5746.258254940012
1294,4800.71451818385
9532,21514.52428716379
5197,4931.728339454063
12235,5927.043875713022
15399,40543.179325502926
4978,3569.8172193598293
1547,3839.632748779069
169,11782.810183684735
9169,6009.720089938822
16377,6876.151878607454
12282,10216.51824533053
10869,2615.1349458272985
9649,12378.683612426206
2615,3493.4534342538873
18815,4803.151372848239
2613,5568.857175993369
395,2804.2937886292148
17231,12859.940117467182
10566,5069.868910912201
15549,14148.971099029208
4252,22436.87066692236
12531,12539.516669844066
4566,4108.911550187466
10981,9569.492683388127
7057,8929.41405142663
1292,3502.794106866592
3143,8539.45739735813
9039,6785.498734645515
8652,6177.896143904637
6447,8290.587641336904
10664,7612.698515604164
3095,16389.823437433362
19859,8329.282232408033
10355,11163.327628438385
12973,18017.183821663144
748,9941.060796434243
17344,2579.8678485902506
2978,4541.083475810149
5549,10300.329806601421
16872,3451.1307481801387
14320,6073.943525356907
6586,6609.132789727465
2663,7972.502812287233
11219,18389.184435836956
443,4965.1011367856
18630,8715.380459918728
14298,4340.394797967956
14516,5567.482281667427
6297,10089.740924592403
18041,8299.638443010752
13207,5794.479171171644
11855,7280.093304962662
7623,8103.99571946012
4329,6917.87698503783
14919,8742.188052064543
16046,7275.576602794337
19980,3876.863135490099
3465,12006.216854392655
3766,17065.336040670954
9748,7500.998785555987
998,13886.44300663803
15171,13335.351896962437
831,10338.69412548017
9803,6300.933554525784
5884,10709.539278004788
4354,25088.799718985705
9418,3554.7240866836732
10926,18461.65767640197
9845,14796.942718952321
15376,7802.278313510542
1760,34342.50801989272
12336,9365.163200605315
7642,9025.728881837293
10649,10286.60420841006
4137,7719.790905648691
8584,11713.179495464206
111,8738.39758947317
7399,10255.60047513181
4133,25666.692723325243
2989,12479.71288253859
17643,12452.175752808307
16789,6150.3717886275235
12760,3960.0943553455595
10491,5468.247188517231
5021,13569.807448641546
18917,5510.175565887268
19784,3111.1438748830974
9732,13676.205806114434
2063,6299.373811951244
11256,5602.988846931529
9543,10179.315436091569
5797,14885.642500759759
19965,22082.115441659495
9758,8704.807925734367
17967,7164.491907646378
4543,8249.92343355201
11115,4405.190336567468
16483,11675.341532273991
8753,5837.602768474584
11388,5793.113276159708
15833,7392.741818766812
858,5531.733191247944
17312,5424.769526118702
12626,3553.459501379721
12578,36309.42638260791
1886,15248.390678796768
12240,5900.4230726982505
4905,4389.224639406263
1748,3396.47603397192
7871,3804.630226849274
4446,2316.201315571131
9066,7823.438606336279
7030,6631.703206462287
6677,4262.75104511445
13041,17691.24961329245
9739,6831.713187970156
18,4982.453817098377
16280,4656.060155642581
18178,7632.926301790506
15278,5961.447284277364
9198,6753.560168452366
8290,11226.73933961743
14789,11500.10992132599
5200,9689.533930001475
2119,30837.12670153533
19329,2677.3526888688143
13896,6502.589281211871
16471,4839.230027751503
10189,6256.124137372093
1349,27858.252986470237
955,8984.82108695025
1555,5017.121960974645
11470,15112.145269778672
5637,3146.052663748294
6527,4314.677158339583
12549,28341.330021790884
5923,6118.014217024993
15878,16582.10521181279
16978,15576.838945762362
1565,6474.501799122747
13713,3661.2852965069046
7694,4302.471740973861
1687,4828.596346363644
5118,3192.902726658391
12979,5628.638911738027
13939,5670.445633708436
6293,13257.010521809592
15226,6844.025025979124
10958,5552.259374190112
5168,6274.174200218385
17046,8686.733836857535
3383,12973.91309996162
4262,8578.851834612335
19743,3942.8389786002563
11244,3418.8501529616065
4920,3401.3284993164343
11624,4222.991089075884
3763,3586.337422351128
19070,12509.288057061562
4467,6850.982920103263
18006,8844.872135731563
19934,27554.70280683107
9721,6018.623953021997
16347,3917.5646280006767
9144,7406.450319289469
12427,4629.078674706475
3239,8160.268888376698
6779,7065.966253099441
9665,14166.25453844645
2266,2432.625465385743
16173,4055.0296899812047
14359,2692.805789830989
1818,4002.91019026072
10899,13576.15608554407
13187,9074.723036659303
4771,10184.663137794356
9363,42603.634775457525
9450,11800.531933595443
18354,10630.780420589785
18734,11376.439147707013
10641,12016.014676606645
7806,8101.780860467463
19522,10280.62299896981
12738,9875.922960972513
12167,15847.025241137102
7905,6219.792777880919
14090,3343.621988239856
10679,18438.17608141822
19870,4195.944241040764
13686,5901.21378597234
3986,4485.795451623844
9159,6436.6327621854825
15510,7076.151424504538
16406,3494.539875800618
17322,6350.3848729468655
7447,14145.397986453097
1122,4738.225322375646
12068,5720.484948297103
3832,14955.450528669062
3728,10219.75433569977
9466,5492.942115971613
1326,10193.042295699412
3122,2113.62344065103
15650,5180.986976269103
9768,27578.632257386424
19913,4392.5154224904
6012,17986.936588197736
8435,36369.75352959394
9596,6308.948471590427
10366,9167.748126182823
10464,8595.684361019188
17835,4880.193528754507
8269,16217.79740419228
11108,8592.001139027487
8930,18441.063488166335
2094,6809.758174949748
2486,44514.20048515896
13293,16025.095239509314
1093,44994.85948254732
9398,6483.023320866717
13967,9065.983019226209
15174,9849.783855792786
15008,11873.139286518153
3084,6469.916219992694
18636,14500.853484538526
8638,7738.995482815617
16044,10798.798550062711
423,1822.0505397451852
12268,8354.091390804506
3754,17567.387267442165
11690,7263.300728390398
1363,26258.513820945118
5802,16034.873152921477
14406,15145.628836238004
15300,6864.728479978624
18621,13893.146190139023
15137,4299.657293103129
4774,2673.1618719528915
18374,5769.165588287699
17354,5232.307225206013
17261,4934.22285446401
7217,9020.477235352932
1026,16069.166015064606
15892,7730.282581969258
13238,5094.603870090053
55,14057.286269085786
7478,5212.264535025956
6530,6121.154408247209
12867,7497.937529048609
15960,3182.9637167679384
15232,12253.047821028716
10772,12140.933172592237
452,8844.665829560869
17089,5353.723836462318
10031,11375.310114222337
8786,6005.957336948875
1372,4575.932282643994
6006,11312.075937320325
13200,13246.907414200294
887,5858.881858601516
5623,5196.688022840213
11474,3216.148263003935
10358,8906.639432803357
1811,4120.568808608959
9478,6597.777464568652
9976,7853.740740063857
17268,5504.044614954533
15738,10914.957973323819
14253,17082.590658545385
12325,3604.873716540699
7405,5282.325985848857
3488,3164.035289650621
7152,9316.780702486136
5870,13042.988703844165
2192,5006.582033761404
18430,11512.56352861557
13491,4163.7337644254185
9025,4436.869920371704
9924,6281.390893451116
18336,6009.856010589341
9817,5443.308127299188
1403,9726.782331580922
16465,20971.05182371546
17682,7941.80387986235
3799,4803.239677018757
1252,4581.9715238964545
11923,14059.511808992776
18364,7071.883828969942
5915,11623.011750843994
11268,5653.670206553603
3977,4255.2621299463035
17271,7304.13598069537
3230,19647.034056744902
6136,6446.567434894966
3017,7745.263679874916
9113,22658.253337740964
8933,7084.943953926869
19884,5226.264842471505
3706,7267.377260528546
16633,3383.3721438429125
1458,10595.62246160899
11061,7247.266188711795
2730,5798.266095889265
16773,8464.97280826425
243,6709.616014342714
14867,11097.917042897869
10008,10630.232587296628
10637,20048.425335415268
18845,5102.79452146805
7894,14491.599797332226
8363,5091.142154317084
13402,6112.394742741125
268,4128.698717753794
17755,5114.107818284057
12960,8809.53244410496
19697,6910.6071010325095
4512,5831.191540586645
11103,2941.617152844632
13726,3842.994428069426
3100,4551.214940335514
5148,26314.39989287522
7769,6497.3093332901935
9573,9441.775910998273
2044,14013.57199024528
0,3303.755730636187
16264,5880.4052113642265
10757,3680.0878603940005
3913,13819.747396037377
15385,9438.2137941459
13387,4136.063266508004
18408,3744.7839333286142
15010,10026.800126327646
7930,4846.771584911091
7142,6710.1904901359885
18892,5158.98556520148
17808,8442.4071317329
16110,6411.726916227912
18327,2503.70597188261
17763,3614.3762200659967
19013,15872.190238044695
10638,6228.592535766968
6481,16129.782767469822
1009,4954.534839457882
19083,6110.34490838735
8832,4525.857235006327
4823,12709.684573613296
7920,7489.352875831313
260,4939.041285896143
19272,4860.530867109327
7635,6972.868826911823
17990,8742.94744189183
15209,3098.745911575411
14737,9319.021547124625
15150,5831.214598612744
10789,3976.4976559350052
9064,5733.428672193251
3481,8008.809592641386
17003,15958.511649678485
16646,13106.578594073477
17385,11240.029725908113
14780,4489.118366842113
15254,6892.53215073444
10646,8350.371997135579
14159,13416.030134496057
7658,11677.911304340107
12116,5274.517117968705
929,4279.7679437852585
8769,5302.386540845905
10423,13751.974322520346
654,7830.1172791684485
9789,8371.142601682
11148,4573.428600819924
18038,2644.437125257226
19674,11989.21321521774
8471,6939.99858943783
7461,9027.041897123738
3567,4814.200446433548
6622,12414.340192913109
16045,6866.893963903166
3217,4538.328973038725
13136,3446.749194085658
13950,6377.134044405252
156,6896.04626408364
18714,16407.750806800792
1919,13347.180314022458
8275,5404.101962405683
3860,8022.856844640857
17075,5847.491392350999
10083,5703.58253179974
8256,55226.05503348783
13049,7948.392626170063
1000,4592.95938417113
5202,3567.9716845909825
11531,7917.754564696038
3460,7006.018109508572
3240,15831.575657124396
2371,5882.330968309892
19021,10003.053394396216
106,21755.66019519404
8182,11251.800996331616
11419,9774.711272818633
3009,9650.085572034766
7897,7113.1381647714725
18720,9127.730149627532
16916,18552.924984412697
1972,2636.402604073648
2087,10376.6283149103
16397,5597.274429545045
127,21017.799498285254
581,5902.6521121172445
4963,8180.932100489459
1633,4546.850147791013
11214,2551.582260277727
5622,5456.6878778145365
7550,12644.154850908271
9320,9585.05936790033
1952,17180.02844442126
13078,6134.411995516192
8970,22477.64537425786
17321,5104.699443277517
4624,12431.630401449964
15143,5489.687716557728
4557,9023.770852687985
18256,9377.299226333504
2831,5139.220044521728
233,11418.80178059911
8310,10611.827292652944
12418,9119.516164720313
19950,10783.891027072616
17557,4528.299684041219
13592,10729.39516009171
7810,15086.805273106098
18687,15134.879269849553
15183,7575.762579300938
5811,3058.26241181314
5109,18678.226043762144
19799,1850.435276896465
12704,12342.112518169262
6635,10381.376889135772
771,4405.475306588055
11503,10372.29172637038
15655,15388.870139937868
18941,22718.219465553513
14255,4055.124031754001
18574,9598.272417600163
4279,17247.44717098971
19769,12729.78037442042
9970,4130.310398597774
12903,5847.303650276618
8888,15066.489183237343
14260,4994.068072138155
9458,9264.145183827504
13665,14250.847628660104
10467,11150.83957614436
6716,4461.2961688133855
8163,11226.470240542783
5960,5980.874708103834
8788,12020.802898813577
15348,7318.848847043497
1114,30538.052056185203
15502,3664.745295951189
1927,17991.94229590575
17159,3375.204625752648
15846,5721.511323781641
8490,5800.504745531586
10443,8739.087665859006
14870,5731.875470956099
13150,8770.334856771347
7230,5737.923014872734
3310,6096.92851188481
1231,6693.229065544587
6939,13005.919760070905
6851,7604.21101966981
3522,4235.561177370808
5492,4097.530115569785
8027,9122.156147590196
4207,7619.269496298519
11469,21950.760257692986
904,17033.426693703615
17502,8543.82087503558
4815,3482.0747310082747
5174,6640.450796228709
9955,8005.124305673056
14311,1981.4690378068703
9633,3821.4870274048603
17957,4730.685198022949
7855,15273.047770267396
13259,10398.016533321159
7582,13280.333112400556
19033,4076.7461260574087
9933,10787.808796075818
11305,5688.331865764215
5634,8398.897542692528
7885,4068.4985866548477
16746,4154.365705230911
18805,7862.7029302467345
7149,5391.315163629411
12075,3694.976418042558
2751,3323.4741440281805
11442,7766.129212733207
5720,5446.671324606148
331,5897.76571110989
7038,3734.051626620026
11789,2567.4978847599236
9100,23855.45975187215
4019,4343.948439765677
1147,10098.27874777917
19466,15894.141825884779
14628,11151.718297790952
4479,9017.943980619099
17200,14239.922760996958
2270,14014.930299978045
10744,24678.64313129402
13643,8305.648640734453
7294,5569.348169112235
9416,2927.699610219086
2476,9265.4180390601
494,8806.547077410403
14507,7987.9727423061595
14691,7295.259901800785
11254,13297.13609488263
16685,2500.739442459266
19826,23260.8235537659
14170,2656.3832895570176
6280,3874.889180246663
13753,12476.953323039286
19501,4917.4976167051855
890,7498.992819712611
5864,7191.963631468677
9535,7826.244820279113
278,7023.036651461732
4306,21099.129618845334
11427,10286.685851839675
6153,9230.411270032551
3067,5469.7400241711675
15273,5992.222911769728
8567,6139.817528346822
2046,7763.302668862107
10785,8747.171660396147
6118,19948.613307298656
15417,15606.344646341506
14642,17333.65463259269
18857,2472.717816560482
193,2821.456995509735
9042,6908.839411095022
1827,6272.571154803466
10314,956.505834577973
15714,7781.489843776191
3947,5197.373072414322
551,6185.246299449183
15621,8425.060402806499
12076,5653.031715918163
2470,14313.070995574508
19173,4704.354408574708
8384,7697.492435305473
5877,4578.256378936359
4651,4338.782956783206
11750,5365.295926074637
8486,6987.993076567611
2333,15302.80694754506
10441,7025.176189062794
1730,7399.231793589942
16003,11203.655799354814
14395,18149.374122668116
6887,17152.498888066475
763,10634.601895746953
692,6271.017767441123
114,4046.7644817055443
933,5111.914364111129
5443,7551.530401158175
8738,2166.552144028011
1768,3791.403835830933
19562,6412.796191940747
6620,24726.01175322824
8015,19207.55209464374
4555,7566.301297592011
3861,7512.640993996146
12824,5248.571600308045
6221,9429.532760040795
18149,8068.936170228843
14668,12420.996855530793
12601,7607.558352254609
8100,6816.121772361104
1550,8661.597004237541
18304,15118.77508463986
1178,19796.73034865525
19429,10148.982685845984
4430,6636.889811727207
17286,6425.310887490955
5332,2295.4794179825226
2731,15323.087221193851
12916,4675.762467661107
14899,8924.33730940288
17919,3509.6016478017696
4015,10404.89508721775
900,1706.7494366187761
380,8698.201349399003
13196,5022.986199061244
15793,12977.180447879136
365,15254.41127076923
18268,40740.00299714127
7789,11662.78591349931
18725,9850.667500631613
91,5409.97519513482
12265,15982.364219351079
17867,5035.080776128633
16447,7204.081767425629
16154,5658.056861244934
14551,13218.65854246213
6483,4383.706377416878
19290,7737.883526183963
17359,16140.998509318126
10469,27453.94935404841
12362,4212.004143079382
3120,5342.470188111618
8402,7013.051292572002
13439,8601.566404023597
16645,4904.728124183068
19052,16552.651056849998
526,5865.114965462386
8664,25176.745022135903
10771,10141.791997424321
9228,4225.165394477472
6957,24557.745087417446
8450,6176.6350341553525
19213,9148.769664078513
13007,6647.121234680595
2109,7346.207653630139
6947,12181.088249822398
5326,8718.857166854223
6606,8597.848315579826
11026,2675.7611693752547
17960,4955.0964259879565
4755,16036.490682764244
18989,7974.655904895752
14748,10877.582157615338
15630,6772.021372880312
14796,7654.784099945125
10630,12556.826339861344
2712,12809.779610642852
3457,15094.609933582151
17293,3515.1422693230793
17239,5762.675021998527
14213,12338.120415182015
19686,3820.6447230212766
3416,35648.87356705572
19432,6385.515180989965
11382,8586.780827625666
15720,7110.264538131175
15843,4720.692779363485
14249,14068.867728900692
12595,5557.6139065018715
1762,3535.410396913889
9022,2000.544208438822
7664,5746.690168398036
11787,22319.670835883895
19077,3872.6960366992566
6434,6673.799099956684
14039,11768.942901014723
247,10120.216343405365
14053,12609.102956174673
8065,10339.813976456
6870,5021.008923187837
2883,4447.57642909184
14415,8707.206182680447
9087,4027.3304196029267
11813,10214.061629136253
8774,5200.878839341314
3215,2858.2265545433625
9013,2958.3972407891197
2153,3316.1691224614233
17259,11230.716896691565
1065,5082.021444006877
9961,7585.394154393999
8170,5025.320414133451
1012,3405.4579824050243
16368,8953.861602233656
6313,6455.429119110717
13973,12352.418866322023
14485,9687.959875842154
18118,8959.104785009551
10015,4121.534002004078
12529,5695.765009597736
8557,6224.122004274773
9618,7395.425832849844
1377,10608.248904966002
15848,12800.646684021365
14886,2594.3342410513783
7031,24864.017563226385
